Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари,kod
14.10.2024,18500,,,18500,0.0,0.0,0,0,DIMI
10.10.2024,18500,,,18500,0.0,0.0,0,0,DIMI
08.11.2024,6100,,,6100,0.0,0.0,0,0,EDST
07.11.2024,6100,,,6100,0.0,0.0,0,0,EDST
06.11.2024,6100,,,6100,0.0,0.0,0,0,EDST
05.11.2024,6100,,,6100,0.0,0.0,0,0,EDST
04.11.2024,6100,,,6100,0.0,0.0,0,0,EDST
01.11.2024,6100,,,6100,0.0,0.0,0,0,EDST
31.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
30.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
29.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
28.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
25.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
24.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
22.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
21.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
18.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
17.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
16.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
15.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
14.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
10.10.2024,6100,,,6100,0.0,0.0,0,0,EDST
08.11.2024,3900,,,3900,0.0,0.0,0,0,ELMA
07.11.2024,3900,,,3900,0.0,0.0,0,0,ELMA
06.11.2024,3900,,,3900,0.0,0.0,0,0,ELMA
05.11.2024,3900,,,3900,0.0,0.0,0,0,ELMA
04.11.2024,3900,,,3900,0.0,0.0,0,0,ELMA
01.11.2024,3900,,,3900,0.0,0.0,0,0,ELMA
31.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
30.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
29.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
28.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
25.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
24.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
22.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
21.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
18.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
17.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
16.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
15.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
14.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
10.10.2024,3900,,,3900,0.0,0.0,0,0,ELMA
08.11.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
07.11.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
06.11.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
05.11.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
04.11.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
01.11.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
31.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
30.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
29.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
28.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
25.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
24.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
22.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
21.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
18.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
17.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
16.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
15.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
14.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
10.10.2024,"3.150,00",,,"3.150,00",0.0,0.0,0,0,ELNC
08.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
07.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
06.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
05.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
04.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
01.11.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
31.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
30.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
29.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
28.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
25.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
24.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
22.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
21.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
18.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
17.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
16.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
15.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
14.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
10.10.2024,"1.200,00",,,"1.200,00",0.0,0.0,0,0,ENER
08.11.2024,,,,,,0.0,0,0,ENSA
07.11.2024,,,,,,0.0,0,0,ENSA
06.11.2024,,,,,,0.0,0,0,ENSA
05.11.2024,,,,,,0.0,0,0,ENSA
08.11.2024,1500,,,1500,0.0,0.0,0,0,EUHA
07.11.2024,1500,,,1500,0.0,0.0,0,0,EUHA
06.11.2024,1500,,,1500,0.0,0.0,0,0,EUHA
05.11.2024,1500,,,1500,0.0,0.0,0,0,EUHA
04.11.2024,1500,,,1500,0.0,0.0,0,0,EUHA
01.11.2024,1500,,,1500,0.0,0.0,0,0,EUHA
31.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
30.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
29.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
28.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
25.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
24.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
22.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
21.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
18.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
17.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
16.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
15.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
14.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
10.10.2024,1500,,,1500,0.0,0.0,0,0,EUHA
08.11.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
07.11.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
06.11.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
05.11.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
04.11.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
01.11.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
31.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
30.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
29.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
28.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
25.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
24.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
22.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
21.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
18.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
17.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
16.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
15.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
14.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
10.10.2024,"9.785,00",,,"9.785,00",0.0,0.0,0,0,EUMK
08.11.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
07.11.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
06.11.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
05.11.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
04.11.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
01.11.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
31.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
30.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
29.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
28.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
25.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
24.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
22.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
21.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
18.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
17.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
16.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
15.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
14.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
10.10.2024,"3.168,00",,,"3.168,00",0.0,0.0,0,0,EVRO
08.11.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
07.11.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
06.11.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
05.11.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
04.11.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
01.11.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
31.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
30.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
29.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
28.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
25.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
24.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
22.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
21.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
18.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
17.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
16.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
15.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
14.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
10.10.2024,"6.984,00",,,"6.984,00",0.0,0.0,0,0,FAKM
08.11.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
07.11.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
06.11.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
05.11.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
04.11.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
01.11.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
31.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
30.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
29.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
28.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
25.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
24.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
22.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
21.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
18.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
17.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
16.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
15.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
14.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
10.10.2024,"53.561,00",,,"53.561,00",0.0,0.0,0,0,FERS
08.11.2024,62000,,,62000,0.0,0.0,0,0,FKTL
07.11.2024,62000,,,62000,0.0,0.0,0,0,FKTL
06.11.2024,62000,,,62000,0.0,0.0,0,0,FKTL
05.11.2024,62000,,,62000,0.0,0.0,0,0,FKTL
04.11.2024,62000,,,62000,0.0,0.0,0,0,FKTL
01.11.2024,62000,,,62000,0.0,0.0,0,0,FKTL
31.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
30.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
29.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
28.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
25.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
24.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
22.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
21.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
18.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
17.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
16.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
15.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
14.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
10.10.2024,62000,,,62000,0.0,0.0,0,0,FKTL
08.11.2024,18500,,,18500,0.0,0.0,0,0,FROT
07.11.2024,18500,,,18500,0.0,0.0,0,0,FROT
06.11.2024,18500,,,18500,0.0,0.0,0,0,FROT
05.11.2024,18500,,,18500,0.0,0.0,0,0,FROT
04.11.2024,18500,,,18500,0.0,0.0,0,0,FROT
01.11.2024,18500,,,18500,0.0,0.0,0,0,FROT
31.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
30.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
29.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
28.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
25.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
24.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
22.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
21.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
18.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
17.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
16.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
15.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
14.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
10.10.2024,18500,,,18500,0.0,0.0,0,0,FROT
08.11.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
07.11.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
06.11.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
05.11.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
04.11.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
01.11.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
31.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
30.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
29.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
28.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
25.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
24.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
22.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
21.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
18.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
17.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
16.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
15.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
14.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
10.10.2024,"2.101,00",,,"2.101,00",0.0,0.0,0,0,FUBT
08.11.2024,30000,,,30000,0.0,0.0,0,0,GALE
07.11.2024,30000,,,30000,0.0,0.0,0,0,GALE
06.11.2024,30000,,,30000,0.0,0.0,0,0,GALE
05.11.2024,30000,,,30000,0.0,0.0,0,0,GALE
04.11.2024,30000,,,30000,0.0,0.0,0,0,GALE
01.11.2024,30000,,,30000,0.0,0.0,0,0,GALE
31.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
30.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
29.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
28.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
25.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
24.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
22.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
21.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
18.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
17.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
16.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
15.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
14.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
10.10.2024,30000,,,30000,0.0,0.0,0,0,GALE
08.11.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
07.11.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
06.11.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
05.11.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
04.11.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
01.11.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
31.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
30.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
29.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
28.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
25.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
24.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
22.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
21.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
18.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
17.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
16.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
15.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
14.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
10.10.2024,"1.240,00",,,"1.240,00",0.0,0.0,0,0,GDKM
08.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
07.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
06.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
05.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
04.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
01.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
31.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
30.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
29.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
28.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
25.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
24.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
22.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
21.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
18.10.2024,31000,,,31000,0.0,0.0,0.0,9.858.000,GECK
17.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
16.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
15.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
14.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECK
10.10.2024,31000,31000.0,31000.0,31000,-3800.0,57.0,17.67,17.670,GECK
08.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
07.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
06.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
05.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
04.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
01.11.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
31.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
30.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
29.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
28.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
25.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
24.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
22.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
21.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
18.10.2024,31000,,,31000,0.0,0.0,0.0,9.943.500,GECT
17.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
16.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
15.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
14.10.2024,31000,,,31000,0.0,0.0,0.0,0,GECT
10.10.2024,31000,31000.0,31000.0,31000,-3800.0,60.0,18.6,18.600,GECT
08.11.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
07.11.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
06.11.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
05.11.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
04.11.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
01.11.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
31.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
30.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
29.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
28.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
25.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
24.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
22.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
21.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
18.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
17.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
16.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
15.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
14.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
10.10.2024,"9.240,00",,,"9.240,00",0.0,0.0,0,0,GIMS
08.11.2024,31000,,,31000,0.0,0.0,0,0,GRDN
07.11.2024,31000,,,31000,0.0,0.0,0,0,GRDN
06.11.2024,31000,,,31000,0.0,0.0,0,0,GRDN
05.11.2024,31000,,,31000,0.0,0.0,0,0,GRDN
04.11.2024,31000,,,31000,0.0,0.0,0,0,GRDN
01.11.2024,31000,,,31000,0.0,0.0,0,0,GRDN
31.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
30.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
29.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
28.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
25.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
24.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
22.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
21.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
18.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
17.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
16.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
15.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
14.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
10.10.2024,31000,,,31000,0.0,0.0,0,0,GRDN
08.11.2024,"1.650,00","1.650,00","1.630,00","1.645,87",248.0,63.0,103.690,103.690,GRNT
07.11.2024,"1.631,00","1.631,00","1.600,00","1.606,01",38.0,1.234,1.981.820,1.981.820,GRNT
06.11.2024,"1.600,00","1.600,00","1.600,00","1.600,00",-83.0,370.0,592.000,592.000,GRNT
05.11.2024,"1.590,00","1.630,00","1.590,00","1.613,33",-102.0,84.0,135.520,135.520,GRNT
04.11.2024,"1.630,00","1.630,00","1.630,00","1.630,00",188.0,100.0,163.000,163.000,GRNT
01.11.2024,"1.600,00",,,"1.600,00",0.0,0.0,0,0,GRNT
31.10.2024,"1.600,00","1.600,00","1.600,00","1.600,00",0.0,268.0,428.800,428.800,GRNT
30.10.2024,"1.600,00","1.600,00","1.600,00","1.600,00",-184.0,88.0,140.800,140.800,GRNT
29.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00",68.0,10.0,16.300,16.300,GRNT
28.10.2024,"1.600,00",,,"1.619,05",0.0,0.0,0,0,GRNT
25.10.2024,"1.600,00","1.630,00","1.600,00","1.619,05",-80.0,494.0,799.810,799.810,GRNT
24.10.2024,"1.670,00","1.670,00","1.630,00","1.632,16",13.0,185.0,301.950,301.950,GRNT
22.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00",0.0,100.0,163.000,163.000,GRNT
21.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00",0.0,120.0,195.600,195.600,GRNT
18.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00",182.0,250.0,407.500,407.500,GRNT
17.10.2024,"1.601,00","1.601,00","1.600,00","1.600,94",-142.0,116.0,185.709,185.709,GRNT
